,Store,Dept,Date,Weekly_Sales,IsHoliday
2074,Los Angeles,Shoes,2011-06-24,33210.32,False
787,Las Vegas,Outdoor,2011-06-24,3020.07,False
2193,Los Angeles,Toys,2011-07-01,60626.1,False
2479,Buffalo,Housewares,2011-07-01,15543.04,False
1192,Los Angeles,Clothing,2011-07-01,19092.94,False
1621,Los Angeles,Jewelry,2011-07-01,46972.35,False
2908,Buffalo,Electronics,2011-07-01,9676.66,False
48,Las Vegas,Clothing,2011-07-01,15984.24,False
3766,Seattle,Furniture,2011-07-01,17665.39,False
4481,Seattle,Toys,2011-07-01,64561.77,False
906,Las Vegas,Shoes,2011-07-01,17516.16,False
1764,Los Angeles,Electronics,2011-07-01,25042.94,False
3909,Seattle,Jewelry,2011-07-01,56671.32,False
4338,Seattle,Shoes,2011-07-01,27176.08,False
4052,Seattle,Electronics,2011-07-01,43516.56,False
3051,Buffalo,Outdoor,2011-07-01,1067.98,False
2765,Buffalo,Jewelry,2011-07-01,9060.68,False
334,Las Vegas,Furniture,2011-07-01,15808.15,False
2622,Buffalo,Furniture,2011-07-01,5598.68,False
763,Las Vegas,Outdoor,2011-07-01,1376.15,False
620,Las Vegas,Electronics,2011-07-01,22699.69,False
4195,Seattle,Outdoor,2011-07-01,4760.8,False
3337,Buffalo,Toys,2011-07-01,7891.78,False
1907,Los Angeles,Outdoor,2011-07-01,2969.62,False
1478,Los Angeles,Furniture,2011-07-01,14936.37,False
3194,Buffalo,Shoes,2011-07-01,5777.7,False
2336,Buffalo,Clothing,2011-07-01,4150.96,False
191,Las Vegas,Housewares,2011-07-01,43202.29,False
3623,Seattle,Housewares,2011-07-01,90467.13,False
1049,Las Vegas,Toys,2011-07-01,36599.46,False
2050,Los Angeles,Shoes,2011-07-01,22101.64,False
1335,Los Angeles,Housewares,2011-07-01,62974.44,False
477,Las Vegas,Jewelry,2011-07-01,37947.8,False
3480,Seattle,Clothing,2011-07-01,25293.64,False
1374,Los Angeles,Housewares,2011-07-10,64978.04,False
2518,Buffalo,Housewares,2011-07-10,18304.81,False
2947,Buffalo,Electronics,2011-07-10,16021.72,False
2232,Los Angeles,Toys,2011-07-10,56024.76,False
802,Las Vegas,Outdoor,2011-07-10,4733.74,False
1231,Los Angeles,Clothing,2011-07-10,28071.56,False
659,Las Vegas,Electronics,2011-07-10,30352.06,False
2661,Buffalo,Furniture,2011-07-10,4583.2,False
2804,Buffalo,Jewelry,2011-07-10,8720.98,False
87,Las Vegas,Clothing,2011-07-10,20797.58,False
945,Las Vegas,Shoes,2011-07-10,12758.28,False
1803,Los Angeles,Electronics,2011-07-10,29890.6,False
3948,Seattle,Jewelry,2011-07-10,61589.77,False
4377,Seattle,Shoes,2011-07-10,39751.24,False
230,Las Vegas,Housewares,2011-07-10,49880.69,False
4520,Seattle,Toys,2011-07-10,64457.83,False
3090,Buffalo,Outdoor,2011-07-10,1644.02,False
3805,Seattle,Furniture,2011-07-10,12630.1,False
4091,Seattle,Electronics,2011-07-10,51826.73,False
1088,Las Vegas,Toys,2011-07-10,36759.96,False
2089,Los Angeles,Shoes,2011-07-10,25582.86,False
1517,Los Angeles,Furniture,2011-07-10,13716.81,False
4234,Seattle,Outdoor,2011-07-10,5526.53,False
3662,Seattle,Housewares,2011-07-10,105441.07,False
1660,Los Angeles,Jewelry,2011-07-10,45904.51,False
516,Las Vegas,Jewelry,2011-07-10,37397.63,False
2375,Buffalo,Clothing,2011-07-10,7897.72,False
3376,Buffalo,Toys,2011-07-10,8217.03,False
1946,Los Angeles,Outdoor,2011-07-10,5234.84,False
373,Las Vegas,Furniture,2011-07-10,9977.96,False
3519,Seattle,Clothing,2011-07-10,41743.66,False
3233,Buffalo,Shoes,2011-07-10,7480.33,False
2077,Los Angeles,Shoes,2011-07-15,28481.88,False
2935,Buffalo,Electronics,2011-07-15,11397.72,False
218,Las Vegas,Housewares,2011-07-15,43260.96,False
790,Las Vegas,Outdoor,2011-07-15,3154.33,False
1362,Los Angeles,Housewares,2011-07-15,63850.33,False
1076,Las Vegas,Toys,2011-07-15,33336.29,False
1648,Los Angeles,Jewelry,2011-07-15,41935.9,False
75,Las Vegas,Clothing,2011-07-15,15654.85,False
2220,Los Angeles,Toys,2011-07-15,53335.72,False
3507,Seattle,Clothing,2011-07-15,27552.72,False
3221,Buffalo,Shoes,2011-07-15,8283.95,False
361,Las Vegas,Furniture,2011-07-15,11578.11,False
2792,Buffalo,Jewelry,2011-07-15,7904.65,False
1791,Los Angeles,Electronics,2011-07-15,21756.13,False
2506,Buffalo,Housewares,2011-07-15,17280.79,False
1934,Los Angeles,Outdoor,2011-07-15,4818.73,False
933,Las Vegas,Shoes,2011-07-15,14805.42,False
504,Las Vegas,Jewelry,2011-07-15,33930.8,False
3936,Seattle,Jewelry,2011-07-15,53134.96,False
1505,Los Angeles,Furniture,2011-07-15,20035.43,False
4079,Seattle,Electronics,2011-07-15,35340.53,False
4222,Seattle,Outdoor,2011-07-15,8046.17,False
4365,Seattle,Shoes,2011-07-15,41846.85,False
2649,Buffalo,Furniture,2011-07-15,5610.38,False
3650,Seattle,Housewares,2011-07-15,96183.71,False
647,Las Vegas,Electronics,2011-07-15,18444.8,False
2363,Buffalo,Clothing,2011-07-15,4985.82,False
3364,Buffalo,Toys,2011-07-15,7659.03,False
4508,Seattle,Toys,2011-07-15,58879.34,False
1219,Los Angeles,Clothing,2011-07-15,20810.61,False
3078,Buffalo,Outdoor,2011-07-15,1721.32,False
3793,Seattle,Furniture,2011-07-15,26076.14,False
76,Las Vegas,Clothing,2011-07-22,15766.6,False
3079,Buffalo,Outdoor,2011-07-22,1611.87,False
3222,Buffalo,Shoes,2011-07-22,6888.87,False
362,Las Vegas,Furniture,2011-07-22,16069.5,False
2364,Buffalo,Clothing,2011-07-22,5176.73,False
1935,Los Angeles,Outdoor,2011-07-22,4393.13,False
1220,Los Angeles,Clothing,2011-07-22,20456.83,False
505,Las Vegas,Jewelry,2011-07-22,34630.02,False
3937,Seattle,Jewelry,2011-07-22,54790.01,False
2507,Buffalo,Housewares,2011-07-22,16943.33,False
2078,Los Angeles,Shoes,2011-07-22,25548.72,False
791,Las Vegas,Outdoor,2011-07-22,3665.52,False
4509,Seattle,Toys,2011-07-22,59683.29,False
1506,Los Angeles,Furniture,2011-07-22,26963.83,False
1792,Los Angeles,Electronics,2011-07-22,21350.63,False
3651,Seattle,Housewares,2011-07-22,98684.69,False
4223,Seattle,Outdoor,2011-07-22,9966.3,False
934,Las Vegas,Shoes,2011-07-22,16002.3,False
3365,Buffalo,Toys,2011-07-22,7967.45,False
4080,Seattle,Electronics,2011-07-22,35656.09,False
2650,Buffalo,Furniture,2011-07-22,7727.86,False
4366,Seattle,Shoes,2011-07-22,38137.45,False
648,Las Vegas,Electronics,2011-07-22,19331.53,False
1077,Las Vegas,Toys,2011-07-22,34006.29,False
219,Las Vegas,Housewares,2011-07-22,45113.56,False
2936,Buffalo,Electronics,2011-07-22,9583.34,False
1363,Los Angeles,Housewares,2011-07-22,64188.7,False
2793,Buffalo,Jewelry,2011-07-22,7795.79,False
3794,Seattle,Furniture,2011-07-22,38070.32,False
3508,Seattle,Clothing,2011-07-22,26282.08,False
1649,Los Angeles,Jewelry,2011-07-22,42379.14,False
2221,Los Angeles,Toys,2011-07-22,52197.62,False
1936,Los Angeles,Outdoor,2011-07-29,5036.44,False
2079,Los Angeles,Shoes,2011-07-29,24296.94,False
1364,Los Angeles,Housewares,2011-07-29,62022.55,False
3652,Seattle,Housewares,2011-07-29,94034.84,False
4081,Seattle,Electronics,2011-07-29,32980.44,False
4510,Seattle,Toys,2011-07-29,57131.07,False
4367,Seattle,Shoes,2011-07-29,36373.8,False
792,Las Vegas,Outdoor,2011-07-29,2839.92,False
220,Las Vegas,Housewares,2011-07-29,43191.02,False
1221,Los Angeles,Clothing,2011-07-29,20783.05,False
2937,Buffalo,Electronics,2011-07-29,7605.68,False
3080,Buffalo,Outdoor,2011-07-29,1410.32,False
1793,Los Angeles,Electronics,2011-07-29,19561.58,False
1650,Los Angeles,Jewelry,2011-07-29,42761.1,False
506,Las Vegas,Jewelry,2011-07-29,35555.5,False
3366,Buffalo,Toys,2011-07-29,7629.45,False
77,Las Vegas,Clothing,2011-07-29,15922.41,False
2222,Los Angeles,Toys,2011-07-29,54339.28,False
649,Las Vegas,Electronics,2011-07-29,17406.68,False
2651,Buffalo,Furniture,2011-07-29,9363.0,False
2365,Buffalo,Clothing,2011-07-29,4645.99,False
2508,Buffalo,Housewares,2011-07-29,15522.52,False
363,Las Vegas,Furniture,2011-07-29,21331.51,False
3223,Buffalo,Shoes,2011-07-29,6441.95,False
3938,Seattle,Jewelry,2011-07-29,53113.87,False
935,Las Vegas,Shoes,2011-07-29,16061.11,False
1507,Los Angeles,Furniture,2011-07-29,31299.26,False
2794,Buffalo,Jewelry,2011-07-29,7668.11,False
4224,Seattle,Outdoor,2011-07-29,6647.42,False
3795,Seattle,Furniture,2011-07-29,42996.48,False
1078,Las Vegas,Toys,2011-07-29,31981.72,False
3509,Seattle,Clothing,2011-07-29,27285.06,False
1491,Los Angeles,Furniture,2011-08-04,11858.62,False
3207,Buffalo,Shoes,2011-08-04,8937.51,False
1777,Los Angeles,Electronics,2011-08-04,28905.88,False
3493,Seattle,Clothing,2011-08-04,36416.8,False
3779,Seattle,Furniture,2011-08-04,12121.67,False
1348,Los Angeles,Housewares,2011-08-04,61878.07,False
1634,Los Angeles,Jewelry,2011-08-04,42165.0,False
2778,Buffalo,Jewelry,2011-08-04,7652.89,False
1920,Los Angeles,Outdoor,2011-08-04,6322.48,False
347,Las Vegas,Furniture,2011-08-04,10417.33,False
2063,Los Angeles,Shoes,2011-08-04,30127.42,False
3636,Seattle,Housewares,2011-08-04,92681.28,False
4494,Seattle,Toys,2011-08-04,61918.54,False
1062,Las Vegas,Toys,2011-08-04,34442.29,False
1205,Los Angeles,Clothing,2011-08-04,28223.45,False
61,Las Vegas,Clothing,2011-08-04,23873.79,False
776,Las Vegas,Outdoor,2011-08-04,3340.31,False
3922,Seattle,Jewelry,2011-08-04,54500.33,False
204,Las Vegas,Housewares,2011-08-04,48501.79,False
3350,Buffalo,Toys,2011-08-04,8032.62,False
490,Las Vegas,Jewelry,2011-08-04,36514.43,False
2492,Buffalo,Housewares,2011-08-04,15993.94,False
2206,Los Angeles,Toys,2011-08-04,56757.01,False
919,Las Vegas,Shoes,2011-08-04,21617.85,False
633,Las Vegas,Electronics,2011-08-04,22393.09,False
4208,Seattle,Outdoor,2011-08-04,3711.63,False
2921,Buffalo,Electronics,2011-08-04,7922.02,False
4065,Seattle,Electronics,2011-08-04,44480.53,False
2635,Buffalo,Furniture,2011-08-04,3921.45,False
3064,Buffalo,Outdoor,2011-08-04,1375.14,False
4351,Seattle,Shoes,2011-08-04,41452.87,False
2349,Buffalo,Clothing,2011-08-04,6885.58,False
789,Las Vegas,Outdoor,2011-08-07,3412.08,False
1075,Las Vegas,Toys,2011-08-07,35582.39,False
3792,Seattle,Furniture,2011-08-07,14645.46,False
1504,Los Angeles,Furniture,2011-08-07,11795.66,False
3935,Seattle,Jewelry,2011-08-07,54777.21,False
3363,Buffalo,Toys,2011-08-07,8339.91,False
2076,Los Angeles,Shoes,2011-08-07,31485.13,False
4078,Seattle,Electronics,2011-08-07,35154.32,False
1933,Los Angeles,Outdoor,2011-08-07,5876.01,False
1361,Los Angeles,Housewares,2011-08-07,64206.49,False
3077,Buffalo,Outdoor,2011-08-07,1728.31,False
3220,Buffalo,Shoes,2011-08-07,10100.08,False
3506,Seattle,Clothing,2011-08-07,25268.24,False
1790,Los Angeles,Electronics,2011-08-07,19500.87,False
4507,Seattle,Toys,2011-08-07,61372.97,False
503,Las Vegas,Jewelry,2011-08-07,39149.99,False
4364,Seattle,Shoes,2011-08-07,42833.23,False
360,Las Vegas,Furniture,2011-08-07,7366.5,False
2362,Buffalo,Clothing,2011-08-07,4324.95,False
217,Las Vegas,Housewares,2011-08-07,44623.23,False
74,Las Vegas,Clothing,2011-08-07,16148.87,False
2505,Buffalo,Housewares,2011-08-07,18142.08,False
2219,Los Angeles,Toys,2011-08-07,55797.41,False
646,Las Vegas,Electronics,2011-08-07,17989.45,False
2648,Buffalo,Furniture,2011-08-07,3704.76,False
2791,Buffalo,Jewelry,2011-08-07,8485.9,False
932,Las Vegas,Shoes,2011-08-07,20691.6,False
1218,Los Angeles,Clothing,2011-08-07,21037.47,False
3649,Seattle,Housewares,2011-08-07,92967.82,False
4221,Seattle,Outdoor,2011-08-07,8051.04,False
1647,Los Angeles,Jewelry,2011-08-07,44431.5,False
2934,Buffalo,Electronics,2011-08-07,8171.98,False
2797,Buffalo,Jewelry,2011-08-19,9303.5,False
938,Las Vegas,Shoes,2011-08-19,13413.8,False
3369,Buffalo,Toys,2011-08-19,7388.69,False
3941,Seattle,Jewelry,2011-08-19,63239.08,False
1653,Los Angeles,Jewelry,2011-08-19,48759.46,False
4227,Seattle,Outdoor,2011-08-19,3758.12,False
2654,Buffalo,Furniture,2011-08-19,17710.48,False
366,Las Vegas,Furniture,2011-08-19,41603.11,False
1367,Los Angeles,Housewares,2011-08-19,67360.35,False
795,Las Vegas,Outdoor,2011-08-19,3717.28,False
509,Las Vegas,Jewelry,2011-08-19,39148.87,False
4084,Seattle,Electronics,2011-08-19,32724.09,False
652,Las Vegas,Electronics,2011-08-19,18643.51,False
80,Las Vegas,Clothing,2011-08-19,14689.24,False
1796,Los Angeles,Electronics,2011-08-19,19877.34,False
4513,Seattle,Toys,2011-08-19,60312.08,False
2225,Los Angeles,Toys,2011-08-19,52018.66,False
2082,Los Angeles,Shoes,2011-08-19,22054.58,False
223,Las Vegas,Housewares,2011-08-19,46391.12,False
1939,Los Angeles,Outdoor,2011-08-19,3791.28,False
1510,Los Angeles,Furniture,2011-08-19,68674.69,False
1081,Las Vegas,Toys,2011-08-19,32707.8,False
3512,Seattle,Clothing,2011-08-19,28222.27,False
2368,Buffalo,Clothing,2011-08-19,4808.68,False
1224,Los Angeles,Clothing,2011-08-19,21324.65,False
3226,Buffalo,Shoes,2011-08-19,8172.55,False
3083,Buffalo,Outdoor,2011-08-19,1217.04,False
4370,Seattle,Shoes,2011-08-19,29304.64,False
3655,Seattle,Housewares,2011-08-19,107974.78,False
2511,Buffalo,Housewares,2011-08-19,16711.34,False
2940,Buffalo,Electronics,2011-08-19,10721.28,False
3798,Seattle,Furniture,2011-08-19,84831.2,False
1082,Las Vegas,Toys,2011-08-26,32668.5,False
653,Las Vegas,Electronics,2011-08-26,15478.26,False
796,Las Vegas,Outdoor,2011-08-26,3296.22,False
1797,Los Angeles,Electronics,2011-08-26,19545.59,False
3370,Buffalo,Toys,2011-08-26,6925.02,False
3799,Seattle,Furniture,2011-08-26,43075.55,False
4085,Seattle,Electronics,2011-08-26,33804.19,False
367,Las Vegas,Furniture,2011-08-26,49775.52,False
81,Las Vegas,Clothing,2011-08-26,14537.37,False
2512,Buffalo,Housewares,2011-08-26,17076.63,False
2226,Los Angeles,Toys,2011-08-26,53115.76,False
224,Las Vegas,Housewares,2011-08-26,47659.93,False
2369,Buffalo,Clothing,2011-08-26,5625.99,False
2655,Buffalo,Furniture,2011-08-26,16958.55,False
3084,Buffalo,Outdoor,2011-08-26,1056.3,False
3656,Seattle,Housewares,2011-08-26,96329.83,False
2798,Buffalo,Jewelry,2011-08-26,8137.15,False
939,Las Vegas,Shoes,2011-08-26,12116.03,False
2941,Buffalo,Electronics,2011-08-26,8061.9,False
3942,Seattle,Jewelry,2011-08-26,55027.47,False
4228,Seattle,Outdoor,2011-08-26,4159.72,False
1225,Los Angeles,Clothing,2011-08-26,21642.33,False
3227,Buffalo,Shoes,2011-08-26,6345.93,False
4371,Seattle,Shoes,2011-08-26,33811.61,False
1940,Los Angeles,Outdoor,2011-08-26,4230.17,False
510,Las Vegas,Jewelry,2011-08-26,37495.2,False
4514,Seattle,Toys,2011-08-26,57193.32,False
3513,Seattle,Clothing,2011-08-26,24753.73,False
1654,Los Angeles,Jewelry,2011-08-26,44929.7,False
1511,Los Angeles,Furniture,2011-08-26,62742.35,False
2083,Los Angeles,Shoes,2011-08-26,22683.49,False
1368,Los Angeles,Housewares,2011-08-26,69418.62,False
3944,Seattle,Jewelry,2011-09-09,57708.24,True
4373,Seattle,Shoes,2011-09-09,41722.37,True
2228,Los Angeles,Toys,2011-09-09,52356.03,True
3372,Buffalo,Toys,2011-09-09,7775.31,True
512,Las Vegas,Jewelry,2011-09-09,35105.96,True
3515,Seattle,Clothing,2011-09-09,34792.14,True
226,Las Vegas,Housewares,2011-09-09,43315.85,True
3086,Buffalo,Outdoor,2011-09-09,2055.98,True
2943,Buffalo,Electronics,2011-09-09,7546.22,True
2371,Buffalo,Clothing,2011-09-09,5210.02,True
655,Las Vegas,Electronics,2011-09-09,19075.78,True
3801,Seattle,Furniture,2011-09-09,18329.92,True
941,Las Vegas,Shoes,2011-09-09,13370.82,True
2085,Los Angeles,Shoes,2011-09-09,25256.58,True
1942,Los Angeles,Outdoor,2011-09-09,5082.27,True
1084,Las Vegas,Toys,2011-09-09,34246.67,True
1227,Los Angeles,Clothing,2011-09-09,22549.64,True
4230,Seattle,Outdoor,2011-09-09,5843.24,True
798,Las Vegas,Outdoor,2011-09-09,6147.43,True
2514,Buffalo,Housewares,2011-09-09,18239.57,True
83,Las Vegas,Clothing,2011-09-09,17746.68,True
1656,Los Angeles,Jewelry,2011-09-09,43054.31,True
1370,Los Angeles,Housewares,2011-09-09,60703.72,True
1799,Los Angeles,Electronics,2011-09-09,20122.27,True
3658,Seattle,Housewares,2011-09-09,96952.19,True
2800,Buffalo,Jewelry,2011-09-09,7496.08,True
1513,Los Angeles,Furniture,2011-09-09,15159.24,True
369,Las Vegas,Furniture,2011-09-09,12778.28,True
2657,Buffalo,Furniture,2011-09-09,5107.23,True
4087,Seattle,Electronics,2011-09-09,35563.18,True
4516,Seattle,Toys,2011-09-09,61749.78,True
3229,Buffalo,Shoes,2011-09-09,8778.4,True
3385,Buffalo,Toys,2011-09-12,9012.48,False
2670,Buffalo,Furniture,2011-09-12,5108.42,False
2384,Buffalo,Clothing,2011-09-12,10485.08,False
1669,Los Angeles,Jewelry,2011-09-12,44697.01,False
3671,Seattle,Housewares,2011-09-12,96307.24,False
1097,Las Vegas,Toys,2011-09-12,38226.32,False
1955,Los Angeles,Outdoor,2011-09-12,10249.8,False
1526,Los Angeles,Furniture,2011-09-12,16138.7,False
382,Las Vegas,Furniture,2011-09-12,12955.55,False
3099,Buffalo,Outdoor,2011-09-12,2227.41,False
96,Las Vegas,Clothing,2011-09-12,33305.92,False
4243,Seattle,Outdoor,2011-09-12,10687.17,False
954,Las Vegas,Shoes,2011-09-12,47751.41,False
525,Las Vegas,Jewelry,2011-09-12,38729.31,False
239,Las Vegas,Housewares,2011-09-12,49357.43,False
4386,Seattle,Shoes,2011-09-12,115006.75,False
4529,Seattle,Toys,2011-09-12,66574.47,False
3528,Seattle,Clothing,2011-09-12,52520.88,False
2241,Los Angeles,Toys,2011-09-12,60262.21,False
3242,Buffalo,Shoes,2011-09-12,16775.89,False
2813,Buffalo,Jewelry,2011-09-12,8642.55,False
811,Las Vegas,Outdoor,2011-09-12,6714.41,False
1383,Los Angeles,Housewares,2011-09-12,66160.47,False
1812,Los Angeles,Electronics,2011-09-12,51509.07,False
3814,Seattle,Furniture,2011-09-12,16193.25,False
2527,Buffalo,Housewares,2011-09-12,17374.19,False
1240,Los Angeles,Clothing,2011-09-12,43639.97,False
668,Las Vegas,Electronics,2011-09-12,41782.13,False
3957,Seattle,Jewelry,2011-09-12,57074.29,False
2956,Buffalo,Electronics,2011-09-12,19897.92,False
2098,Los Angeles,Shoes,2011-09-12,105859.41,False
4100,Seattle,Electronics,2011-09-12,79275.42,False
4088,Seattle,Electronics,2011-09-16,37455.41,False
1228,Los Angeles,Clothing,2011-09-16,23973.86,False
3230,Buffalo,Shoes,2011-09-16,7439.68,False
3659,Seattle,Housewares,2011-09-16,96937.39,False
4231,Seattle,Outdoor,2011-09-16,5422.44,False
656,Las Vegas,Electronics,2011-09-16,19386.23,False
1943,Los Angeles,Outdoor,2011-09-16,4381.1,False
942,Las Vegas,Shoes,2011-09-16,14948.27,False
1657,Los Angeles,Jewelry,2011-09-16,42110.79,False
1514,Los Angeles,Furniture,2011-09-16,13413.93,False
4517,Seattle,Toys,2011-09-16,59392.79,False
4374,Seattle,Shoes,2011-09-16,39829.34,False
2515,Buffalo,Housewares,2011-09-16,16869.08,False
2086,Los Angeles,Shoes,2011-09-16,23412.76,False
3945,Seattle,Jewelry,2011-09-16,57221.26,False
2944,Buffalo,Electronics,2011-09-16,8448.8,False
3373,Buffalo,Toys,2011-09-16,7410.77,False
227,Las Vegas,Housewares,2011-09-16,42963.96,False
2229,Los Angeles,Toys,2011-09-16,52273.31,False
84,Las Vegas,Clothing,2011-09-16,18535.48,False
3516,Seattle,Clothing,2011-09-16,35859.06,False
1800,Los Angeles,Electronics,2011-09-16,22894.86,False
1371,Los Angeles,Housewares,2011-09-16,59135.08,False
2372,Buffalo,Clothing,2011-09-16,6041.07,False
513,Las Vegas,Jewelry,2011-09-16,34108.12,False
2658,Buffalo,Furniture,2011-09-16,4587.47,False
799,Las Vegas,Outdoor,2011-09-16,3806.5,False
370,Las Vegas,Furniture,2011-09-16,10412.88,False
1085,Las Vegas,Toys,2011-09-16,35018.8,False
3087,Buffalo,Outdoor,2011-09-16,1950.55,False
2801,Buffalo,Jewelry,2011-09-16,7885.29,False
3802,Seattle,Furniture,2011-09-16,13999.25,False
2087,Los Angeles,Shoes,2011-09-23,23498.8,False
1658,Los Angeles,Jewelry,2011-09-23,41290.33,False
1515,Los Angeles,Furniture,2011-09-23,12265.92,False
800,Las Vegas,Outdoor,2011-09-23,4718.28,False
1229,Los Angeles,Clothing,2011-09-23,24204.22,False
2802,Buffalo,Jewelry,2011-09-23,7975.07,False
85,Las Vegas,Clothing,2011-09-23,17859.3,False
2945,Buffalo,Electronics,2011-09-23,8349.1,False
3088,Buffalo,Outdoor,2011-09-23,1676.34,False
657,Las Vegas,Electronics,2011-09-23,20562.37,False
4375,Seattle,Shoes,2011-09-23,37392.34,False
3231,Buffalo,Shoes,2011-09-23,8109.64,False
2659,Buffalo,Furniture,2011-09-23,4640.47,False
4089,Seattle,Electronics,2011-09-23,43322.16,False
3803,Seattle,Furniture,2011-09-23,13330.09,False
2373,Buffalo,Clothing,2011-09-23,7151.93,False
514,Las Vegas,Jewelry,2011-09-23,32655.07,False
943,Las Vegas,Shoes,2011-09-23,14836.91,False
1372,Los Angeles,Housewares,2011-09-23,61107.02,False
228,Las Vegas,Housewares,2011-09-23,43390.94,False
1086,Las Vegas,Toys,2011-09-23,33157.11,False
2516,Buffalo,Housewares,2011-09-23,16903.48,False
3660,Seattle,Housewares,2011-09-23,96778.13,False
2230,Los Angeles,Toys,2011-09-23,53564.08,False
1801,Los Angeles,Electronics,2011-09-23,23579.5,False
3374,Buffalo,Toys,2011-09-23,7760.48,False
4518,Seattle,Toys,2011-09-23,58897.54,False
3946,Seattle,Jewelry,2011-09-23,56423.47,False
4232,Seattle,Outdoor,2011-09-23,6038.67,False
3517,Seattle,Clothing,2011-09-23,35276.78,False
371,Las Vegas,Furniture,2011-09-23,9755.56,False
1944,Los Angeles,Outdoor,2011-09-23,3995.48,False
1659,Los Angeles,Jewelry,2011-09-30,42514.19,False
1516,Los Angeles,Furniture,2011-09-30,12315.2,False
515,Las Vegas,Jewelry,2011-09-30,32830.81,False
1087,Las Vegas,Toys,2011-09-30,34173.84,False
4376,Seattle,Shoes,2011-09-30,35090.31,False
2088,Los Angeles,Shoes,2011-09-30,23724.17,False
944,Las Vegas,Shoes,2011-09-30,13908.4,False
1230,Los Angeles,Clothing,2011-09-30,24949.42,False
2660,Buffalo,Furniture,2011-09-30,4318.6,False
801,Las Vegas,Outdoor,2011-09-30,3489.24,False
1373,Los Angeles,Housewares,2011-09-30,61698.6,False
2946,Buffalo,Electronics,2011-09-30,9712.4,False
229,Las Vegas,Housewares,2011-09-30,46045.09,False
2517,Buffalo,Housewares,2011-09-30,16265.53,False
2803,Buffalo,Jewelry,2011-09-30,7776.41,False
3661,Seattle,Housewares,2011-09-30,94264.32,False
2231,Los Angeles,Toys,2011-09-30,56021.27,False
658,Las Vegas,Electronics,2011-09-30,16385.37,False
1945,Los Angeles,Outdoor,2011-09-30,3725.45,False
4233,Seattle,Outdoor,2011-09-30,5702.75,False
4090,Seattle,Electronics,2011-09-30,37753.3,False
372,Las Vegas,Furniture,2011-09-30,10434.83,False
1802,Los Angeles,Electronics,2011-09-30,23170.82,False
3232,Buffalo,Shoes,2011-09-30,7903.1,False
4519,Seattle,Toys,2011-09-30,58750.26,False
3089,Buffalo,Outdoor,2011-09-30,2030.68,False
3518,Seattle,Clothing,2011-09-30,34714.78,False
3947,Seattle,Jewelry,2011-09-30,53790.29,False
3375,Buffalo,Toys,2011-09-30,7751.97,False
2374,Buffalo,Clothing,2011-09-30,6251.24,False
3804,Seattle,Furniture,2011-09-30,11929.64,False
86,Las Vegas,Clothing,2011-09-30,18337.68,False
928,Las Vegas,Shoes,2011-10-06,38569.49,False
1071,Las Vegas,Toys,2011-10-06,36099.62,False
3645,Seattle,Housewares,2011-10-06,93516.12,False
3502,Seattle,Clothing,2011-10-06,24726.22,False
3788,Seattle,Furniture,2011-10-06,10684.44,False
1500,Los Angeles,Furniture,2011-10-06,10424.01,False
2215,Los Angeles,Toys,2011-10-06,58382.4,False
4360,Seattle,Shoes,2011-10-06,56210.27,False
2930,Buffalo,Electronics,2011-10-06,10544.82,False
642,Las Vegas,Electronics,2011-10-06,18648.73,False
70,Las Vegas,Clothing,2011-10-06,15883.52,False
4074,Seattle,Electronics,2011-10-06,37715.31,False
2358,Buffalo,Clothing,2011-10-06,4790.03,False
1214,Los Angeles,Clothing,2011-10-06,21554.22,False
2072,Los Angeles,Shoes,2011-10-06,48319.84,False
1357,Los Angeles,Housewares,2011-10-06,66831.49,False
3216,Buffalo,Shoes,2011-10-06,8822.03,False
3073,Buffalo,Outdoor,2011-10-06,1611.26,False
785,Las Vegas,Outdoor,2011-10-06,3079.94,False
3931,Seattle,Jewelry,2011-10-06,54395.37,False
4503,Seattle,Toys,2011-10-06,60206.42,False
1643,Los Angeles,Jewelry,2011-10-06,43837.33,False
1929,Los Angeles,Outdoor,2011-10-06,6808.89,False
2501,Buffalo,Housewares,2011-10-06,17134.57,False
499,Las Vegas,Jewelry,2011-10-06,35376.06,False
1786,Los Angeles,Electronics,2011-10-06,25711.63,False
356,Las Vegas,Furniture,2011-10-06,7508.71,False
2787,Buffalo,Jewelry,2011-10-06,8286.39,False
4217,Seattle,Outdoor,2011-10-06,5964.64,False
3359,Buffalo,Toys,2011-10-06,8432.89,False
2644,Buffalo,Furniture,2011-10-06,5148.98,False
213,Las Vegas,Housewares,2011-10-06,46363.93,False
88,Las Vegas,Clothing,2011-10-14,23077.55,False
4521,Seattle,Toys,2011-10-14,60515.72,False
374,Las Vegas,Furniture,2011-10-14,9870.22,False
4235,Seattle,Outdoor,2011-10-14,5534.98,False
3377,Buffalo,Toys,2011-10-14,7335.38,False
2376,Buffalo,Clothing,2011-10-14,7205.82,False
1804,Los Angeles,Electronics,2011-10-14,25263.69,False
660,Las Vegas,Electronics,2011-10-14,22917.89,False
3520,Seattle,Clothing,2011-10-14,44776.55,False
4092,Seattle,Electronics,2011-10-14,49606.26,False
3234,Buffalo,Shoes,2011-10-14,6255.14,False
3663,Seattle,Housewares,2011-10-14,94631.83,False
1661,Los Angeles,Jewelry,2011-10-14,41842.76,False
3091,Buffalo,Outdoor,2011-10-14,2567.58,False
